"SubmittedDate","TestName","ProcedureName","Discipline","Species","Breed","ShortName","Disease","CountyName"
"2017-04-13 09:17:31","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-04-14 09:35:18","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","","Fetus","Placentitis, Bacterial","Fayette"
"2017-04-15 09:02:43","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-04-15 09:02:58","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-04-16 13:56:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-04-16 15:08:40","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2017-04-17 13:24:08","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2017-04-17 14:06:48","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-04-21 10:20:18","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-04-22 12:01:17","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Warm Blood","Adult","Placentitis","Fayette"
"2017-04-23 04:06:43","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-04-25 13:36:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-04-26 11:34:30","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-04-29 13:03:30","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","","Adult","Placentitis, Bacterial","Fayette"
"2017-05-01 09:40:42","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Standardbred","Fetus","Placentitis","Fayette"
"2017-05-03 13:16:35","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-05-06 11:04:23","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2017-05-06 11:04:23","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-05-06 11:04:24","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2017-05-06 11:04:24","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-05-13 09:53:45","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","","Fetus","Placentitis","Fayette"
"2017-05-16 10:59:04","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2017-05-30 13:59:56","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Paint Horse, American","Unknown","Placentitis, Suppurative","Fayette"
"2017-08-06 13:24:55","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Grade","Fetus","Placentitis, Bacterial","Fayette"
"2017-08-07 08:48:05","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-10-08 13:00:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-10-12 08:57:40","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Standardbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-10-16 12:20:32","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-10-18 08:56:59","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-10-19 11:55:41","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-10-20 14:27:12","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-10-23 12:55:38","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-11-06 12:10:28","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-11-30 09:40:21","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-11-30 11:41:23","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2017-12-06 09:13:31","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-12-07 14:32:28","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2017-12-07 14:32:28","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Suppurative","Fayette"
"2017-12-15 11:17:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-12-21 10:02:45","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-12-23 10:36:26","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-12-29 08:41:05","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-12-29 10:00:02","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2017-12-29 11:02:09","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-01-02 09:07:58","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-01-02 16:53:03","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-03 11:31:18","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-04 12:05:22","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Standardbred","Fetus","Placentitis","Fayette"
"2018-01-05 11:02:47","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-01-06 10:17:08","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Saddlebred, American","Fetus","Placentitis","Fayette"
"2018-01-08 09:55:16","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-08 10:01:42","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-01-10 09:39:30","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-01-11 10:22:00","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-12 09:30:03","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Standardbred","Fetus","Placentitis","Fayette"
"2018-01-15 10:50:21","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Neonate","Placentitis, Bacterial","Fayette"
"2018-01-16 11:17:32","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-17 10:10:47","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Neonate","Placentitis","Fayette"
"2018-01-18 14:41:52","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-01-21 14:31:52","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-21 14:53:31","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-22 10:12:23","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-01-22 12:03:15","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-01-24 09:50:43","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-01-24 10:28:15","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Neonate","Placentitis, Bacterial","Fayette"
"2018-01-25 11:30:53","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Suppurative","Fayette"
"2018-01-26 09:21:43","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Suppurative","Fayette"
"2018-01-29 13:22:28","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Neonate","Placentitis","Fayette"
"2018-02-01 09:39:23","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-02-01 09:48:11","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-02-01 10:22:14","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-02-02 10:40:44","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-02-03 12:02:15","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-02-04 13:49:08","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-02-09 10:08:08","Gross Necropsy - Equine Adult","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-02-09 10:08:08","Gross Necropsy - Equine Adult","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-02-09 10:34:57","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-02-11 13:30:38","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-02-14 16:43:45","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Saddlebred, American","Adult","Placentitis","Fayette"
"2018-02-16 08:47:15","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-02-17 09:31:34","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-02-20 08:11:29","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-02-20 14:13:46","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Gypsy Vanner","Fetus","Placentitis, Bacterial","Fayette"
"2018-02-21 10:28:03","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","","Fetus","Placentitis","Fayette"
"2018-02-21 10:40:47","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-02-22 10:04:15","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-02-23 10:05:39","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-02-24 10:41:54","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-02-26 15:16:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-02-28 09:50:02","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-02-28 09:50:02","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Suppurative","Fayette"
"2018-03-01 08:29:05","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-03-01 13:50:29","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-03-02 09:05:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Suppurative","Fayette"
"2018-03-05 09:33:31","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-03-06 16:48:20","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Suppurative","Fayette"
"2018-03-07 11:40:16","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-03-08 11:19:32","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-03-08 11:19:32","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Suppurative","Fayette"
"2018-03-08 14:36:22","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Standardbred","Fetus","Placentitis","Fayette"
"2018-03-11 13:12:55","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-03-12 11:40:27","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-03-13 11:26:53","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-03-16 14:48:54","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-03-17 09:11:14","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-03-17 11:12:14","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-03-17 18:30:07","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-03-22 10:38:05","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-03-24 09:45:23","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-03-27 09:11:26","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-03-28 10:29:43","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-04-01 13:55:29","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Suppurative","Fayette"
"2018-04-03 16:35:55","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Neonate","Placentitis, Bacterial","Fayette"
"2018-04-08 13:02:51","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-04-08 13:08:49","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-04-14 13:35:54","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-04-15 14:55:23","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-04-16 11:18:59","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-04-20 10:07:09","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-04-25 10:10:03","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","","Fetus","Placentitis","Fayette"
"2018-04-30 11:13:23","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2018-05-03 09:16:33","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-05-18 10:06:18","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-05-21 11:01:12","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2018-05-24 14:45:03","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Mixed Breed","Adult","Placentitis","Fayette"
"2018-05-27 13:15:15","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Pony","Fetus","Placentitis, Bacterial","Fayette"
"2018-06-04 10:54:48","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-06-22 10:49:57","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","","Fetus","Placentitis, Bacterial","Fayette"
"2018-09-12 13:55:20","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-09-13 10:16:00","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-09-25 13:54:29","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-10-23 10:57:27","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-10-26 08:55:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-10-29 13:06:01","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-11-02 09:30:39","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-11-11 13:53:07","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-11-14 14:03:48","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-11-23 09:48:57","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-11-23 11:04:15","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-11-25 12:37:41","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-12-03 11:26:22","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-12-05 11:20:40","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-12-06 10:35:13","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-12-06 16:01:24","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2018-12-09 14:13:42","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-12-09 14:14:20","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Mycotic","Fayette"
"2018-12-12 14:32:40","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Suppurative","Fayette"
"2018-12-15 13:01:36","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2018-12-23 15:10:53","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2019-01-02 08:07:10","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-01-02 08:40:54","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2019-01-08 11:57:54","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-01-22 12:48:34","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-01-29 11:48:23","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","","Fetus","Placentitis, Bacterial","Fayette"
"2019-02-01 14:00:01","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-02-01 15:11:57","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-02-02 12:34:12","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-02-06 09:09:50","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2019-02-07 12:33:01","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-02-08 10:37:30","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-02-08 14:01:11","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-02-11 08:18:34","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-02-12 13:58:54","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-02-15 12:39:14","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Tennessee Walking Horse","Adult","Placentitis","Fayette"
"2019-02-18 08:47:34","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-02-21 14:37:00","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-02-21 14:54:10","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Neonate","Placentitis, Suppurative","Fayette"
"2019-02-22 13:31:48","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-02-22 13:42:47","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2019-02-24 12:37:41","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Mycotic","Fayette"
"2019-02-24 15:41:59","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2019-02-27 13:30:57","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-03-02 10:37:56","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-03-05 10:46:13","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Bacterial","Fayette"
"2019-03-05 10:46:13","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis, Suppurative","Fayette"
"2019-03-06 09:38:42","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-03-07 10:09:59","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
"2019-03-11 16:54:23","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-03-13 10:10:47","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Suppurative","Fayette"
"2019-03-14 14:00:40","Gross Necropsy - Equine Placenta","Necropsy","Pathology","Equine","Thoroughbred","Adult","Placentitis","Fayette"
"2019-03-15 10:26:56","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-03-24 14:06:28","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis, Bacterial","Fayette"
"2019-03-26 11:20:26","Gross Necropsy - Equine Fetus/Foal","Necropsy","Pathology","Equine","Thoroughbred","Fetus","Placentitis","Fayette"
